Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.0002,,,Horizontal Scale,0.0002
Horizontal Delay,0.000218,,,Horizontal Delay,0.000218
Sample Interval,2e-06,,,Sample Interval,2e-06
Record Length,1000,,,Record Length,1000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,0.01,,,Vertical Scale,0.002
Vertical Position,0,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH2,CH3,,TIME,"MATH<CH2-CH3>"
7.800e-04,0.00914844,0.0130484,,7.800e-04,-0.0039
7.820e-04,0.0091,0.0128938,,7.820e-04,-0.00379375
7.840e-04,0.00908438,0.0128406,,7.840e-04,-0.00375625
7.860e-04,0.00901875,0.0129516,,7.860e-04,-0.00393281
7.880e-04,0.00899375,0.0130781,,7.880e-04,-0.00408438
7.900e-04,0.00894063,0.0128703,,7.900e-04,-0.00392969
7.920e-04,0.00887656,0.0128828,,7.920e-04,-0.00400625
7.940e-04,0.00885312,0.0127813,,7.940e-04,-0.00392813
7.960e-04,0.0088,0.0126469,,7.960e-04,-0.00384688
7.980e-04,0.00877813,0.0126547,,7.980e-04,-0.00387656
8.000e-04,0.00871719,0.012475,,8.000e-04,-0.00375781
8.020e-04,0.00870156,0.0125578,,8.020e-04,-0.00385625
8.040e-04,0.00864844,0.0124594,,8.040e-04,-0.00381094
8.060e-04,0.00860938,0.0123781,,8.060e-04,-0.00376875
8.080e-04,0.0085875,0.0122313,,8.080e-04,-0.00364375
8.100e-04,0.00853438,0.0121172,,8.100e-04,-0.00358281
8.120e-04,0.00851406,0.0119469,,8.120e-04,-0.00343281
8.140e-04,0.00848125,0.0118875,,8.140e-04,-0.00340625
8.160e-04,0.00843438,0.0120094,,8.160e-04,-0.003575
8.180e-04,0.00841406,0.0120563,,8.180e-04,-0.00364219
8.200e-04,0.00837344,0.0120734,,8.200e-04,-0.0037
8.220e-04,0.0083125,0.0120859,,8.220e-04,-0.00377344
8.240e-04,0.00829531,0.0119,,8.240e-04,-0.00360469
8.260e-04,0.00824375,0.0118734,,8.260e-04,-0.00362969
8.280e-04,0.00820625,0.0118453,,8.280e-04,-0.00363906
8.300e-04,0.00816094,0.01185,,8.300e-04,-0.00368906
8.320e-04,0.00812812,0.0119359,,8.320e-04,-0.00380781
8.340e-04,0.00810469,0.0119562,,8.340e-04,-0.00385156
8.360e-04,0.00806719,0.0118797,,8.360e-04,-0.0038125
8.380e-04,0.00802031,0.0116844,,8.380e-04,-0.00366406
8.400e-04,0.00797813,0.0115531,,8.400e-04,-0.003575
8.420e-04,0.00795469,0.0115141,,8.420e-04,-0.00355938
8.440e-04,0.00789688,0.0113875,,8.440e-04,-0.00349063
8.460e-04,0.00785781,0.0112531,,8.460e-04,-0.00339531
8.480e-04,0.00784844,0.0111828,,8.480e-04,-0.00333438
8.500e-04,0.00781094,0.0111828,,8.500e-04,-0.00337188
8.520e-04,0.00778438,0.0111391,,8.520e-04,-0.00335469
8.540e-04,0.00773438,0.0110938,,8.540e-04,-0.00335938
8.560e-04,0.00770938,0.0111031,,8.560e-04,-0.00339375
8.580e-04,0.00766875,0.0109797,,8.580e-04,-0.00331094
8.600e-04,0.00762813,0.0110297,,8.600e-04,-0.00340156
8.620e-04,0.00759219,0.0109719,,8.620e-04,-0.00337969
8.640e-04,0.00754063,0.0109594,,8.640e-04,-0.00341875
8.660e-04,0.00753281,0.0111281,,8.660e-04,-0.00359531
8.680e-04,0.00751563,0.0109391,,8.680e-04,-0.00342344
8.700e-04,0.00747813,0.0111188,,8.700e-04,-0.00364063
8.720e-04,0.00746563,0.0109438,,8.720e-04,-0.00347813
8.740e-04,0.00740469,0.0108141,,8.740e-04,-0.00340938
8.760e-04,0.00734531,0.0107734,,8.760e-04,-0.00342813
8.780e-04,0.00733594,0.010675,,8.780e-04,-0.00333906
8.800e-04,0.00730469,0.0107359,,8.800e-04,-0.00343125
8.820e-04,0.00727656,0.0107781,,8.820e-04,-0.00350156
8.840e-04,0.00724375,0.0105297,,8.840e-04,-0.00328594
8.860e-04,0.00723438,0.0106516,,8.860e-04,-0.00341719
8.880e-04,0.00719844,0.0105578,,8.880e-04,-0.00335938
8.900e-04,0.0071625,0.0102813,,8.900e-04,-0.00311875
8.920e-04,0.00713281,0.0102891,,8.920e-04,-0.00315625
8.940e-04,0.00709688,0.0102734,,8.940e-04,-0.00317656
8.960e-04,0.00707969,0.0102219,,8.960e-04,-0.00314219
8.980e-04,0.00704063,0.0103297,,8.980e-04,-0.00328906
9.000e-04,0.00702344,0.0103625,,9.000e-04,-0.00333906
9.020e-04,0.00699219,0.0102547,,9.020e-04,-0.0032625
9.040e-04,0.00695938,0.0101937,,9.040e-04,-0.00323438
9.060e-04,0.00693438,0.0102219,,9.060e-04,-0.0032875
9.080e-04,0.00689688,0.0102328,,9.080e-04,-0.00333594
9.100e-04,0.00688906,0.0101734,,9.100e-04,-0.00328438
9.120e-04,0.00683281,0.0102141,,9.120e-04,-0.00338125
9.140e-04,0.0068125,0.0101688,,9.140e-04,-0.00335625
9.160e-04,0.00677188,0.0102141,,9.160e-04,-0.00344219
9.180e-04,0.00674063,0.00997813,,9.180e-04,-0.0032375
9.200e-04,0.00671094,0.00992813,,9.200e-04,-0.00321719
9.220e-04,0.006675,0.00990313,,9.220e-04,-0.00322813
9.240e-04,0.00664688,0.00973437,,9.240e-04,-0.0030875
9.260e-04,0.00660938,0.0097,,9.260e-04,-0.00309063
9.280e-04,0.00659844,0.00957188,,9.280e-04,-0.00297344
9.300e-04,0.00655781,0.00953906,,9.300e-04,-0.00298125
9.320e-04,0.00654531,0.00962344,,9.320e-04,-0.00307813
9.340e-04,0.00653281,0.00935937,,9.340e-04,-0.00282656
9.360e-04,0.00650313,0.00924687,,9.360e-04,-0.00274375
9.380e-04,0.00645469,0.00929531,,9.380e-04,-0.00284063
9.400e-04,0.00646719,0.009225,,9.400e-04,-0.00275781
9.420e-04,0.00642188,0.00916406,,9.420e-04,-0.00274219
9.440e-04,0.00639531,0.00912813,,9.440e-04,-0.00273281
9.460e-04,0.00638281,0.00930313,,9.460e-04,-0.00292031
9.480e-04,0.00635469,0.00933594,,9.480e-04,-0.00298125
9.500e-04,0.00632969,0.00940938,,9.500e-04,-0.00307969
9.520e-04,0.00632188,0.009275,,9.520e-04,-0.00295313
9.540e-04,0.00627188,0.00917813,,9.540e-04,-0.00290625
9.560e-04,0.00622031,0.00912344,,9.560e-04,-0.00290313
9.580e-04,0.00621094,0.00898281,,9.580e-04,-0.00277188
9.600e-04,0.00620313,0.00907656,,9.600e-04,-0.00287344
9.620e-04,0.00615937,0.00899531,,9.620e-04,-0.00283594
9.640e-04,0.00613438,0.00876719,,9.640e-04,-0.00263281
9.660e-04,0.00613125,0.00884844,,9.660e-04,-0.00271719
9.680e-04,0.00608906,0.00859219,,9.680e-04,-0.00250313
9.700e-04,0.00606094,0.008575,,9.700e-04,-0.00251406
9.720e-04,0.00603594,0.00846563,,9.720e-04,-0.00242969
9.740e-04,0.006,0.00839375,,9.740e-04,-0.00239375
9.760e-04,0.0060125,0.00838438,,9.760e-04,-0.00237188
9.780e-04,0.00595938,0.00841406,,9.780e-04,-0.00245469
9.800e-04,0.0059625,0.00847031,,9.800e-04,-0.00250781
9.820e-04,0.00600313,0.00850781,,9.820e-04,-0.00250469
9.840e-04,0.00721094,0.00874531,,9.840e-04,-0.00153438
9.860e-04,0.00756875,0.00870156,,9.860e-04,-0.00113281
9.880e-04,0.00783594,0.00876719,,9.880e-04,-0.00093125
9.900e-04,0.00810156,0.00880313,,9.900e-04,-0.000701563
9.920e-04,0.00835938,0.00910313,,9.920e-04,-0.00074375
9.940e-04,0.00861563,0.00920625,,9.940e-04,-0.000590625
9.960e-04,0.00883281,0.00923281,,9.960e-04,-0.0004
9.980e-04,0.00905156,0.00913594,,9.980e-04,-8.4375e-05
1.000e-03,0.00926563,0.00918437,,1.000e-03,8.125e-05
1.002e-03,0.00946875,0.00917656,,1.002e-03,0.000292188
1.004e-03,0.00966563,0.00905,,1.004e-03,0.000615625
1.006e-03,0.00990469,0.00911563,,1.006e-03,0.000789063
1.008e-03,0.0101188,0.00900938,,1.008e-03,0.00110938
1.010e-03,0.0103266,0.00905937,,1.010e-03,0.00126719
1.012e-03,0.0105062,0.00929844,,1.012e-03,0.00120781
1.014e-03,0.0107281,0.00906406,,1.014e-03,0.00166406
1.016e-03,0.0109109,0.00903906,,1.016e-03,0.00187188
1.018e-03,0.0111031,0.0090875,,1.018e-03,0.00201563
1.020e-03,0.0112891,0.00911719,,1.020e-03,0.00217188
1.022e-03,0.0114813,0.00921406,,1.022e-03,0.00226719
1.024e-03,0.0116562,0.00924219,,1.024e-03,0.00241406
1.026e-03,0.0118141,0.00934844,,1.026e-03,0.00246563
1.028e-03,0.0119797,0.00942969,,1.028e-03,0.00255
1.030e-03,0.0121547,0.00953906,,1.030e-03,0.00261563
1.032e-03,0.0122797,0.00949063,,1.032e-03,0.00278906
1.034e-03,0.0124344,0.00955156,,1.034e-03,0.00288281
1.036e-03,0.0125938,0.00955469,,1.036e-03,0.00303906
1.038e-03,0.0127406,0.00955,,1.038e-03,0.00319063
1.040e-03,0.0129141,0.00966875,,1.040e-03,0.00324531
1.042e-03,0.0130406,0.00964375,,1.042e-03,0.00339688
1.044e-03,0.0131781,0.00978594,,1.044e-03,0.00339219
1.046e-03,0.013325,0.00979844,,1.046e-03,0.00352656
1.048e-03,0.0134391,0.00979844,,1.048e-03,0.00364063
1.050e-03,0.0136047,0.00974531,,1.050e-03,0.00385938
1.052e-03,0.0137547,0.00967344,,1.052e-03,0.00408125
1.054e-03,0.0138844,0.00969688,,1.054e-03,0.0041875
1.056e-03,0.0140531,0.00969688,,1.056e-03,0.00435625
1.058e-03,0.0141938,0.00979375,,1.058e-03,0.0044
1.060e-03,0.0143031,0.0100016,,1.060e-03,0.00430156
1.062e-03,0.01445,0.00996406,,1.062e-03,0.00448594
1.064e-03,0.0146016,0.0100578,,1.064e-03,0.00454375
1.066e-03,0.0147391,0.00998438,,1.066e-03,0.00475469
1.068e-03,0.0148609,0.0100625,,1.068e-03,0.00479844
1.070e-03,0.0149813,0.0101516,,1.070e-03,0.00482969
1.072e-03,0.0150953,0.0102828,,1.072e-03,0.0048125
1.074e-03,0.01525,0.0102906,,1.074e-03,0.00495938
1.076e-03,0.0153563,0.0105344,,1.076e-03,0.00482188
1.078e-03,0.0154813,0.0105875,,1.078e-03,0.00489375
1.080e-03,0.0155844,0.0105906,,1.080e-03,0.00499375
1.082e-03,0.0157141,0.0105578,,1.082e-03,0.00515625
1.084e-03,0.0158266,0.0106922,,1.084e-03,0.00513438
1.086e-03,0.0159531,0.0106641,,1.086e-03,0.00528906
1.088e-03,0.0160469,0.0108438,,1.088e-03,0.00520313
1.090e-03,0.0161766,0.0109203,,1.090e-03,0.00525625
1.092e-03,0.0162703,0.0108516,,1.092e-03,0.00541875
1.094e-03,0.0163969,0.0108797,,1.094e-03,0.00551719
1.096e-03,0.0164984,0.0109312,,1.096e-03,0.00556719
1.098e-03,0.0165906,0.0108672,,1.098e-03,0.00572344
1.100e-03,0.0167125,0.0109656,,1.100e-03,0.00574688
1.102e-03,0.0168063,0.0108844,,1.102e-03,0.00592188
1.104e-03,0.0169172,0.0110625,,1.104e-03,0.00585469
1.106e-03,0.0170469,0.0111281,,1.106e-03,0.00591875
1.108e-03,0.0171156,0.0111891,,1.108e-03,0.00592656
1.110e-03,0.0172125,0.0113469,,1.110e-03,0.00586563
1.112e-03,0.0173266,0.0113719,,1.112e-03,0.00595469
1.114e-03,0.017425,0.0115547,,1.114e-03,0.00587031
1.116e-03,0.0175141,0.0116156,,1.116e-03,0.00589844
1.118e-03,0.0176031,0.0116766,,1.118e-03,0.00592656
1.120e-03,0.0177047,0.0117578,,1.120e-03,0.00594688
1.122e-03,0.0177938,0.0117781,,1.122e-03,0.00601563
1.124e-03,0.0178578,0.0120281,,1.124e-03,0.00582969
1.126e-03,0.0179359,0.0119188,,1.126e-03,0.00601719
1.128e-03,0.0180406,0.0118906,,1.128e-03,0.00615
1.130e-03,0.0181234,0.0117359,,1.130e-03,0.0063875
1.132e-03,0.0181969,0.0118422,,1.132e-03,0.00635469
1.134e-03,0.0182859,0.0117156,,1.134e-03,0.00657031
1.136e-03,0.0183672,0.0119406,,1.136e-03,0.00642656
1.138e-03,0.0184672,0.0120375,,1.138e-03,0.00642969
1.140e-03,0.0185484,0.012,,1.140e-03,0.00654844
1.142e-03,0.0186391,0.0120453,,1.142e-03,0.00659375
1.144e-03,0.0187078,0.0119484,,1.144e-03,0.00675938
1.146e-03,0.0187766,0.0120625,,1.146e-03,0.00671406
1.148e-03,0.0188547,0.0122859,,1.148e-03,0.00656875
1.150e-03,0.0189313,0.0123094,,1.150e-03,0.00662188
1.152e-03,0.0190094,0.0124625,,1.152e-03,0.00654688
1.154e-03,0.0190734,0.0126656,,1.154e-03,0.00640781
1.156e-03,0.0191344,0.0127641,,1.156e-03,0.00637031
1.158e-03,0.0192266,0.0127734,,1.158e-03,0.00645313
1.160e-03,0.0192969,0.0129594,,1.160e-03,0.0063375
1.162e-03,0.0193656,0.0128906,,1.162e-03,0.006475
1.164e-03,0.0194359,0.01285,,1.164e-03,0.00658594
1.166e-03,0.0195047,0.0128578,,1.166e-03,0.00664688
1.168e-03,0.0195734,0.0129563,,1.168e-03,0.00661719
1.170e-03,0.0196422,0.0130563,,1.170e-03,0.00658594
1.172e-03,0.0197063,0.0131328,,1.172e-03,0.00657344
1.174e-03,0.0198,0.01315,,1.174e-03,0.00665
1.176e-03,0.0198609,0.0132266,,1.176e-03,0.00663438
1.178e-03,0.0199266,0.0131906,,1.178e-03,0.00673594
1.180e-03,0.0199922,0.0133984,,1.180e-03,0.00659375
1.182e-03,0.0200563,0.0133969,,1.182e-03,0.00665938
1.184e-03,0.0201375,0.0134313,,1.184e-03,0.00670625
1.186e-03,0.0202063,0.0136141,,1.186e-03,0.00659219
1.188e-03,0.0202719,0.0137828,,1.188e-03,0.00648906
1.190e-03,0.0203453,0.0137547,,1.190e-03,0.00659063
1.192e-03,0.0204016,0.0137625,,1.192e-03,0.00663906
1.194e-03,0.0204391,0.0139672,,1.194e-03,0.00647188
1.196e-03,0.0205,0.0140281,,1.196e-03,0.00647188
1.198e-03,0.0205734,0.0141219,,1.198e-03,0.00645156
1.200e-03,0.0206484,0.0142469,,1.200e-03,0.00640156
1.202e-03,0.0206953,0.0141344,,1.202e-03,0.00656094
1.204e-03,0.0207563,0.0143516,,1.204e-03,0.00640469
1.206e-03,0.0208406,0.0145391,,1.206e-03,0.00630156
1.208e-03,0.0208688,0.0143891,,1.208e-03,0.00647969
1.210e-03,0.0209453,0.0142922,,1.210e-03,0.00665313
1.212e-03,0.020975,0.0142906,,1.212e-03,0.00668438
1.214e-03,0.0210469,0.0144047,,1.214e-03,0.00664219
1.216e-03,0.0211016,0.0144656,,1.216e-03,0.00663594

