Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG,
8.392e-04,-0.00859375,0.0032375
8.396e-04,-0.0096875,0.00304688
8.400e-04,-0.0083125,0.00320156
8.404e-04,-0.0085625,0.00312031
8.408e-04,-0.00921875,0.0031875
8.412e-04,-0.008625,0.00308438
8.416e-04,-0.00846875,0.00297813
8.420e-04,-0.00778125,0.0030875
8.424e-04,-0.00965625,0.00290313
8.428e-04,-0.0081875,0.00316406
8.432e-04,-0.00853125,0.00298594
8.436e-04,-0.00834375,0.00303281
8.440e-04,-0.0079375,0.00309063
8.444e-04,-0.0096875,0.00308594
8.448e-04,-0.00953125,0.00298906
8.452e-04,-0.00871875,0.00301875
8.456e-04,-0.00775,0.00289688
8.460e-04,-0.00821875,0.00288125
8.464e-04,-0.0084375,0.003
8.468e-04,-0.009,0.00299375
8.472e-04,-0.009125,0.00292031
8.476e-04,-0.0080625,0.00296875
8.480e-04,-0.00953125,0.00275781
8.484e-04,-0.00884375,0.00281719
8.488e-04,-0.00840625,0.00292813
8.492e-04,-0.00928125,0.00294375
8.496e-04,-0.008125,0.0030125
8.500e-04,-0.00878125,0.002875
8.504e-04,-0.00828125,0.00281094
8.508e-04,-0.0094375,0.00282969
8.512e-04,-0.00759375,0.00294688
8.516e-04,-0.0098125,0.0026875
8.520e-04,-0.008875,0.0029125
8.524e-04,-0.00903125,0.00286563
8.528e-04,-0.00875,0.002825
8.532e-04,-0.00853125,0.00284531
8.536e-04,-0.00890625,0.00290156
8.540e-04,-0.00903125,0.00282344
8.544e-04,-0.00909375,0.00278906
8.548e-04,-0.00740625,0.00287969
8.552e-04,-0.009875,0.00280781
8.556e-04,-0.00871875,0.00277344
8.560e-04,-0.00884375,0.00290469
8.564e-04,-0.00884375,0.00281562
8.568e-04,-0.0080625,0.00278906
8.572e-04,-0.0085625,0.00265156
8.576e-04,-0.00965625,0.00273438
8.580e-04,-0.00890625,0.00263125
8.584e-04,-0.008,0.00280469
8.588e-04,-0.0085,0.00274219
8.592e-04,-0.0080625,0.00274844
8.596e-04,-0.00915625,0.0026875
8.600e-04,-0.00875,0.00261406
8.604e-04,-0.0088125,0.00262813
8.608e-04,-0.0096875,0.00253438
8.612e-04,-0.00890625,0.00265938
8.616e-04,-0.008625,0.00266875
8.620e-04,-0.00865625,0.00268438
8.624e-04,-0.008375,0.00260625
8.628e-04,-0.00846875,0.00258125
8.632e-04,-0.008875,0.00255625
8.636e-04,-0.00878125,0.00251563
8.640e-04,-0.00775,0.00268438
8.644e-04,-0.0100313,0.0025875
8.648e-04,-0.008875,0.00253594
8.652e-04,-0.0095,0.00262813
8.656e-04,-0.0088125,0.00259063
8.660e-04,-0.00825,0.00277969
8.664e-04,-0.0083125,0.00245156
8.668e-04,-0.00796875,0.00257344
8.672e-04,-0.00875,0.00250938
8.676e-04,-0.00740625,0.00257187
8.680e-04,-0.00940625,0.00261719
8.684e-04,-0.0090625,0.00257344
8.688e-04,-0.0085625,0.00253125
8.692e-04,-0.00828125,0.002375
8.696e-04,-0.00775,0.00245781
8.700e-04,-0.0091875,0.00247188
8.704e-04,-0.00953125,0.00241719
8.708e-04,-0.00884375,0.00241719
8.712e-04,-0.0078125,0.00252031
8.716e-04,-0.008,0.0023875
8.720e-04,-0.00821875,0.00246562
8.724e-04,-0.008875,0.00233125
8.728e-04,-0.00875,0.00237031
8.732e-04,-0.0085,0.00249531
8.736e-04,-0.00996875,0.00226563
8.740e-04,-0.00884375,0.00244688
8.744e-04,-0.00834375,0.00237031
8.748e-04,-0.00834375,0.00234219
8.752e-04,-0.00915625,0.00239219
8.756e-04,-0.0085,0.0024
8.760e-04,-0.0089375,0.0023875
8.764e-04,-0.00859375,0.00233125
8.768e-04,-0.0086875,0.00247344
8.772e-04,-0.00978125,0.00226719
8.776e-04,-0.0091875,0.00241719
8.780e-04,-0.00975,0.00227656
8.784e-04,-0.00878125,0.00245938
8.788e-04,-0.0080625,0.00224375
8.792e-04,-0.0086875,0.00224375
8.796e-04,-0.007625,0.00227969
8.800e-04,-0.009,0.00222969
8.804e-04,-0.00765625,0.00232188
8.808e-04,-0.009375,0.00222031
8.812e-04,-0.00825,0.00213125
8.816e-04,-0.00878125,0.0022375
8.820e-04,-0.00809375,0.00228594
8.824e-04,-0.00796875,0.00228281
8.828e-04,-0.0091875,0.00229063
8.832e-04,-0.00959375,0.00233906
8.836e-04,-0.00871875,0.00225938
8.840e-04,-0.00728125,0.00219844
8.844e-04,-0.00846875,0.00222656
8.848e-04,-0.00809375,0.00220313
8.852e-04,-0.009,0.00223125
8.856e-04,-0.0086875,0.00225312
8.860e-04,-0.00771875,0.00224688
8.864e-04,-0.0094375,0.00213906
8.868e-04,-0.00903125,0.00207813
8.872e-04,-0.0086875,0.00212969
8.876e-04,-0.00840625,0.00220937
8.880e-04,-0.00871875,0.00204062
8.884e-04,-0.008125,0.00223438
8.888e-04,-0.00909375,0.00213437
8.892e-04,-0.0085,0.00203438
8.896e-04,-0.008625,0.00217812
8.900e-04,-0.00925,0.00211406
8.904e-04,-0.00921875,0.00222813
8.908e-04,-0.00959375,0.002075
8.912e-04,-0.008875,0.00210625
8.916e-04,-0.00825,0.00201406
8.920e-04,-0.008875,0.00203281
8.924e-04,-0.0090625,0.002075
8.928e-04,-0.00884375,0.00195938
8.932e-04,-0.0079375,0.00209375
8.936e-04,-0.0088125,0.00202812
8.940e-04,-0.00803125,0.0019625
8.944e-04,-0.00859375,0.00198906
8.948e-04,-0.0085625,0.00202969
8.952e-04,-0.00790625,0.00198438
8.956e-04,-0.008375,0.00197656
8.960e-04,-0.00928125,0.00198125
8.964e-04,-0.0089375,0.00195312
8.968e-04,-0.00684375,0.00197344
8.972e-04,-0.0078125,0.00207187
8.976e-04,-0.008375,0.00188594
8.980e-04,-0.0095625,0.00192031
8.984e-04,-0.0088125,0.00189844
8.988e-04,-0.007875,0.00188594
8.992e-04,-0.0094375,0.001975
8.996e-04,-0.009125,0.00188281
9.000e-04,-0.0091875,0.0020125
9.004e-04,-0.00878125,0.00194688
9.008e-04,-0.00909375,0.0017875
9.012e-04,-0.00834375,0.00191563
9.016e-04,-0.0085,0.00168594
9.020e-04,-0.00834375,0.00192031
9.024e-04,-0.00815625,0.00192969
9.028e-04,-0.00896875,0.00169531
9.032e-04,-0.009,0.00189375
9.036e-04,-0.00978125,0.00177969
9.040e-04,-0.0083125,0.00176875
9.044e-04,-0.0081875,0.00183125
9.048e-04,-0.0085,0.00184844
9.052e-04,-0.008,0.0019
9.056e-04,-0.00915625,0.00183281
9.060e-04,-0.00803125,0.00190625
9.064e-04,-0.00821875,0.00175625
9.068e-04,-0.0089375,0.001825
9.072e-04,-0.0085625,0.0017875
9.076e-04,-0.00896875,0.00190313
9.080e-04,-0.00803125,0.00172031
9.084e-04,-0.00821875,0.00176094
9.088e-04,-0.0095,0.00166563
9.092e-04,-0.00859375,0.00174844
9.096e-04,-0.00809375,0.00183125
9.100e-04,-0.00771875,0.00196719
9.104e-04,-0.00840625,0.00168438
9.108e-04,-0.00871875,0.00182344
9.112e-04,-0.00875,0.00170938
9.116e-04,-0.0079375,0.00165156
9.120e-04,-0.00925,0.00172969
9.124e-04,-0.00946875,0.00165938
9.128e-04,-0.0084375,0.00162344
9.132e-04,-0.0086875,0.00163437
9.136e-04,-0.00871875,0.00178594
9.140e-04,-0.00846875,0.00167344
9.144e-04,-0.0086875,0.00164688
9.148e-04,-0.00796875,0.0017
9.152e-04,-0.00859375,0.00167656
9.156e-04,-0.00921875,0.0015375
9.160e-04,-0.008,0.00161563
9.164e-04,-0.008875,0.00180938
9.168e-04,-0.00890625,0.00169375
9.172e-04,-0.00859375,0.00175625
9.176e-04,-0.00853125,0.00166094
9.180e-04,-0.00875,0.00161875
9.184e-04,-0.00828125,0.00163906
9.188e-04,-0.00759375,0.00159844
9.192e-04,-0.00925,0.00155937
9.196e-04,-0.00875,0.00162188
9.200e-04,-0.00871875,0.00150938
9.204e-04,-0.0084375,0.00162813
9.208e-04,-0.00784375,0.00159687
9.212e-04,-0.00878125,0.00163125
9.216e-04,-0.00896875,0.00149375
9.220e-04,-0.00878125,0.00166719
9.224e-04,-0.0084375,0.00167656
9.228e-04,-0.008,0.00167969
9.232e-04,-0.0081875,0.0015
9.236e-04,-0.0093125,0.00144219
9.240e-04,-0.00896875,0.00152812
9.244e-04,-0.009125,0.00146406
9.248e-04,-0.00953125,0.00147344
9.252e-04,-0.009375,0.0015375
9.256e-04,-0.0076875,0.00159687
9.260e-04,-0.0085625,0.00143438
9.264e-04,-0.0090625,0.00146563
9.268e-04,-0.00903125,0.00125625
9.272e-04,-0.0091875,0.00139063
9.276e-04,-0.00853125,0.00143281
9.280e-04,-0.00825,0.00143125
9.284e-04,-0.00959375,0.0014375
9.288e-04,-0.008125,0.00143125
9.292e-04,-0.00953125,0.00152344
9.296e-04,-0.009,0.00150156
9.300e-04,-0.008625,0.00150469
9.304e-04,-0.009,0.0014
9.308e-04,-0.00859375,0.00151719
9.312e-04,-0.009375,0.00142344
9.316e-04,-0.00784375,0.00134531
9.320e-04,-0.008375,0.0014
9.324e-04,-0.00821875,0.00153906
9.328e-04,-0.00865625,0.001375
9.332e-04,-0.008375,0.00138281
9.336e-04,-0.00825,0.00135938
9.340e-04,-0.009375,0.00137188
9.344e-04,-0.0099375,0.001325
9.348e-04,-0.00934375,0.00139844
9.352e-04,-0.00796875,0.00144219
9.356e-04,-0.0075625,0.00131563
9.360e-04,-0.00821875,0.00132969
9.364e-04,-0.00975,0.001325
9.368e-04,-0.00890625,0.00123281
9.372e-04,-0.00878125,0.001425
9.376e-04,-0.0095625,0.0013375
9.380e-04,-0.0095,0.00125469
9.384e-04,-0.00859375,0.00120938
9.388e-04,-0.0094375,0.00128438
9.392e-04,-0.00821875,0.00124688
9.396e-04,-0.009125,0.00126875
9.400e-04,-0.0084375,0.00125
9.404e-04,-0.00853125,0.00129688
9.408e-04,-0.00796875,0.00129688
9.412e-04,-0.0093125,0.00114531
9.416e-04,-0.00859375,0.00129688
9.420e-04,-0.00978125,0.00126875
9.424e-04,-0.0085625,0.00133281
9.428e-04,-0.00828125,0.00129531
9.432e-04,-0.008375,0.00127969
9.436e-04,-0.00796875,0.00112344
9.440e-04,-0.00915625,0.00124688
9.444e-04,-0.00740625,0.00125156
9.448e-04,-0.00934375,0.00121875
9.452e-04,-0.008375,0.00124062
9.456e-04,-0.008625,0.00112031
9.460e-04,-0.00821875,0.00125156
9.464e-04,-0.00828125,0.00124062
9.468e-04,-0.009625,0.00111719
9.472e-04,-0.00934375,0.00116562
9.476e-04,-0.00903125,0.00117656
9.480e-04,-0.007125,0.00128125
9.484e-04,-0.00778125,0.0012125
9.488e-04,-0.00834375,0.00120156
9.492e-04,-0.008875,0.00110625
9.496e-04,-0.00828125,0.00101406
9.500e-04,-0.00853125,0.00106406
9.504e-04,-0.009125,0.00111875
9.508e-04,-0.0095,0.00118906
9.512e-04,-0.00875,0.00121563
9.516e-04,-0.00890625,0.00107656
9.520e-04,-0.0085625,0.00105313
9.524e-04,-0.0089375,0.00110156
9.528e-04,-0.0079375,0.00107656
9.532e-04,-0.008375,0.00106719
9.536e-04,-0.00834375,0.00112188
9.540e-04,-0.00975,0.00114844
9.544e-04,-0.0081875,0.0012125
9.548e-04,-0.0100313,0.00102969
9.552e-04,-0.008375,0.00121406
9.556e-04,-0.0078125,0.00103906
9.560e-04,-0.00846875,0.00112969
9.564e-04,-0.009,0.00112031
9.568e-04,-0.0086875,0.00114063
9.572e-04,-0.00790625,0.00109219
9.576e-04,-0.00921875,0.0010125
9.580e-04,-0.00871875,0.00110156
9.584e-04,-0.0081875,0.00100781
9.588e-04,-0.00784375,0.00109375

