Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG,,,,Waveform Type,ANALOG
-3.40e-04,0.0198531,0.00896875,-0.000482813,,-3.40e-04,6.24219
-3.38e-04,0.0199547,0.00910313,-0.000484375,,-3.38e-04,16.3984
-3.36e-04,0.0200438,0.00901563,-0.000482813,,-3.36e-04,-88.2734
-3.34e-04,0.0201219,0.00900313,-0.000484375,,-3.34e-04,-45.3125
-3.32e-04,0.0201875,0.00910469,-0.000504688,,-3.32e-04,17.9688
-3.30e-04,0.0202922,0.00909531,-0.0005125,,-3.30e-04,-57.0312
-3.28e-04,0.0203766,0.00928281,-0.000498438,,-3.28e-04,51.5547
-3.26e-04,0.0204625,0.00935625,-0.000479688,,-3.26e-04,-6.25
-3.24e-04,0.0205437,0.00951094,-0.000478125,,-3.24e-04,36.7188
-3.22e-04,0.0206125,0.00970156,-0.000484375,,-3.22e-04,60.9297
-3.20e-04,0.0207109,0.00962813,-0.000495312,,-3.20e-04,-85.9297
-3.18e-04,0.0207828,0.00977031,-0.0004875,,-3.18e-04,35.1562
-3.16e-04,0.0208719,0.00972969,-0.000482813,,-3.16e-04,-64.8438
-3.14e-04,0.0209266,0.00974688,-0.0005,,-3.14e-04,-18.75
-3.12e-04,0.0209938,0.00970156,-0.0004875,,-3.12e-04,-56.2422
-3.10e-04,0.0210672,0.00984687,-0.000495312,,-3.10e-04,35.9375
-3.08e-04,0.02115,0.00992969,-0.000475,,-3.08e-04,0
-3.06e-04,0.0212438,0.00989219,-0.0004875,,-3.06e-04,-65.625
-3.04e-04,0.0213156,0.00993594,-0.000471875,,-3.04e-04,-14.0547
-3.02e-04,0.0213656,0.0098625,-0.000475,,-3.02e-04,-61.7188
-3.00e-04,0.0214609,0.00984844,-0.000467188,,-3.00e-04,-54.6797
-2.98e-04,0.0215359,0.00987656,-0.000475,,-2.98e-04,-23.4375
-2.96e-04,0.0215891,0.0100187,-0.000470313,,-2.96e-04,44.5312
-2.94e-04,0.0216766,0.0102484,-0.000478125,,-2.94e-04,71.0938
-2.92e-04,0.021725,0.0103187,-0.000478125,,-2.92e-04,10.9375
-2.90e-04,0.0217828,0.0104641,-0.000467188,,-2.90e-04,43.7422
-2.88e-04,0.0218766,0.0104109,-0.000492188,,-2.88e-04,-73.4297
-2.86e-04,0.0219203,0.0104688,-0.000492188,,-2.86e-04,7.02344
-2.84e-04,0.021975,0.0105094,-0.000470313,,-2.84e-04,-7.03125
-2.82e-04,0.0220391,0.0106766,-0.0004625,,-2.82e-04,51.5547
-2.80e-04,0.0220969,0.0106391,-0.000470313,,-2.80e-04,-47.6484
-2.78e-04,0.0221578,0.0108141,-0.0004875,,-2.78e-04,57.0234
-2.76e-04,0.0222344,0.0109609,-0.000471875,,-2.76e-04,35.1562
-2.74e-04,0.0222828,0.0109234,-0.000492188,,-2.74e-04,-42.9688
-2.72e-04,0.0223344,0.0107563,-0.000478125,,-2.72e-04,-109.367
-2.70e-04,0.0223953,0.0107578,-0.000467188,,-2.70e-04,-29.6875
-2.68e-04,0.0224406,0.0107563,-0.000464063,,-2.68e-04,-23.4375
-2.66e-04,0.0224906,0.0106766,-0.000479688,,-2.66e-04,-64.8359
-2.64e-04,0.0225625,0.0108516,-0.0004875,,-2.64e-04,51.5547
-2.62e-04,0.0226125,0.0109203,-0.000490625,,-2.62e-04,9.375
-2.60e-04,0.0226609,0.0110344,-0.000478125,,-2.60e-04,32.8047
-2.58e-04,0.0227297,0.0111156,-0.000470313,,-2.58e-04,6.25
-2.56e-04,0.0227703,0.0110422,-0.000467188,,-2.56e-04,-57.0234
-2.54e-04,0.0228281,0.0110172,-0.000492188,,-2.54e-04,-41.4062
-2.52e-04,0.022875,0.0110141,-0.000510937,,-2.52e-04,-25
-2.50e-04,0.0229156,0.0109797,-0.000503125,,-2.50e-04,-37.4922
-2.48e-04,0.0229859,0.0111719,-0.000498438,,-2.48e-04,60.9297
-2.46e-04,0.023025,0.0112125,-0.0005,,-2.46e-04,0.773438
-2.44e-04,0.0230953,0.0114719,-0.0004875,,-2.44e-04,94.5312
-2.42e-04,0.0231313,0.0114922,-0.000484375,,-2.42e-04,-7.8125
-2.40e-04,0.0231938,0.0115203,-0.000471875,,-2.40e-04,-17.1797
-2.38e-04,0.0232297,0.0115,-0.000484375,,-2.38e-04,-28.125
-2.36e-04,0.0232812,0.0114844,-0.0005,,-2.36e-04,-33.5859
-2.34e-04,0.0233031,0.0115,-0.000495312,,-2.34e-04,-3.125
-2.32e-04,0.0233875,0.0116625,-0.0004875,,-2.32e-04,39.0625
-2.30e-04,0.0234078,0.0117313,-0.0004875,,-2.30e-04,24.2188
-2.28e-04,0.0234813,0.0117938,-0.000470313,,-2.28e-04,-5.46875
-2.26e-04,0.0235125,0.0119484,-0.000470313,,-2.26e-04,61.7188
-2.24e-04,0.0235469,0.0119203,-0.000482813,,-2.24e-04,-31.25
-2.22e-04,0.0235859,0.0118984,-0.000498438,,-2.22e-04,-30.4688
-2.20e-04,0.0236312,0.0119672,-0.000507813,,-2.20e-04,11.7188
-2.18e-04,0.0237047,0.0120625,-0.00051875,,-2.18e-04,10.9375
-2.16e-04,0.0237281,0.0121297,-0.000492188,,-2.16e-04,21.8672
-2.14e-04,0.0237734,0.0122313,-0.000484375,,-2.14e-04,28.125
-2.12e-04,0.0238234,0.0123016,-0.000484375,,-2.12e-04,10.1562
-2.10e-04,0.0238781,0.0123828,-0.0005125,,-2.10e-04,13.2734
-2.08e-04,0.0239188,0.0123828,-0.0005125,,-2.08e-04,-20.3125
-2.06e-04,0.0239688,0.0124547,-0.000495312,,-2.06e-04,10.9375
-2.04e-04,0.0239969,0.0124141,-0.000490625,,-2.04e-04,-34.375
-2.02e-04,0.0240406,0.0125578,-0.000484375,,-2.02e-04,49.9922
-2.00e-04,0.0240938,0.0127281,-0.000470313,,-2.00e-04,58.5859
-1.98e-04,0.0241438,0.0128703,-0.000471875,,-1.98e-04,46.0938
-1.96e-04,0.0241563,0.0128297,-0.0004625,,-1.96e-04,-26.5547
-1.94e-04,0.0242,0.0128375,-0.000492188,,-1.94e-04,-17.9609
-1.92e-04,0.0242281,0.012825,-0.000495312,,-1.92e-04,-20.3125
-1.90e-04,0.02425,0.0128687,-0.000484375,,-1.90e-04,10.9297
-1.88e-04,0.0243094,0.0128328,-0.000482813,,-1.88e-04,-47.6484
-1.86e-04,0.0243313,0.0127688,-0.0004625,,-1.86e-04,-42.9609
-1.84e-04,0.0243797,0.0128578,-0.000482813,,-1.84e-04,20.3047
-1.82e-04,0.0244063,0.0128656,-0.000495312,,-1.82e-04,-9.375
-1.80e-04,0.0244594,0.0129516,-0.000478125,,-1.80e-04,16.4062
-1.78e-04,0.0244938,0.0130359,-0.000492188,,-1.78e-04,25
-1.76e-04,0.0245219,0.0129953,-0.000471875,,-1.76e-04,-34.375
-1.74e-04,0.0245688,0.0129156,-0.000478125,,-1.74e-04,-63.2812
-1.72e-04,0.0245938,0.0129109,-0.0004875,,-1.72e-04,-14.8438
-1.70e-04,0.0246188,0.0129719,-0.000492188,,-1.70e-04,17.9609
-1.68e-04,0.0246672,0.0131188,-0.000503125,,-1.68e-04,49.2188
-1.66e-04,0.0246953,0.0132,-0.000503125,,-1.66e-04,26.5547
-1.64e-04,0.0247359,0.0133484,-0.0004875,,-1.64e-04,53.9062
-1.62e-04,0.0247656,0.0135,-0.000479688,,-1.62e-04,60.9375
-1.60e-04,0.0248125,0.0135531,-0.000475,,-1.60e-04,3.11719
-1.58e-04,0.0248266,0.0135,-0.000464063,,-1.58e-04,-33.5859
-1.56e-04,0.0248625,0.0135453,-0.000484375,,-1.56e-04,4.67969
-1.54e-04,0.0248984,0.0135891,-0.000478125,,-1.54e-04,3.90625
-1.52e-04,0.0249156,0.0135859,-0.000490625,,-1.52e-04,-10.1562
-1.50e-04,0.0249406,0.0136828,-0.000492188,,-1.50e-04,35.9375
-1.48e-04,0.0249844,0.0136469,-0.0004875,,-1.48e-04,-39.8438
-1.46e-04,0.0250078,0.0137875,-0.000471875,,-1.46e-04,58.5859
-1.44e-04,0.0250359,0.0137688,-0.000482813,,-1.44e-04,-23.4297
-1.42e-04,0.0250656,0.0138234,-0.000495312,,-1.42e-04,12.4922
-1.40e-04,0.0250969,0.0138281,-0.000510937,,-1.40e-04,-13.2734
-1.38e-04,0.0251375,0.0138234,-0.000523438,,-1.38e-04,-22.6484
-1.36e-04,0.0251797,0.0139266,-0.0005,,-1.36e-04,30.4609
-1.34e-04,0.0252156,0.0139656,-0.000482813,,-1.34e-04,1.5625
-1.32e-04,0.0252438,0.0141016,-0.000467188,,-1.32e-04,53.8984
-1.30e-04,0.0252734,0.0142109,-0.000482813,,-1.30e-04,39.8438
-1.28e-04,0.0252844,0.0142469,-0.0004875,,-1.28e-04,12.5
-1.26e-04,0.0253016,0.0143047,-0.000507813,,-1.26e-04,20.3047
-1.24e-04,0.0253375,0.0141984,-0.0005,,-1.24e-04,-71.0859
-1.22e-04,0.0253672,0.0143578,-0.000495312,,-1.22e-04,64.8359
-1.20e-04,0.0254156,0.0144219,-0.000478125,,-1.20e-04,7.80469
-1.18e-04,0.0254281,0.0146125,-0.0004625,,-1.18e-04,89.0547
-1.16e-04,0.0254516,0.0147437,-0.000470313,,-1.16e-04,53.8984
-1.14e-04,0.025475,0.01465,-0.000490625,,-1.14e-04,-58.5859
-1.12e-04,0.0255094,0.0147297,-0.000503125,,-1.12e-04,22.6484
-1.10e-04,0.0255,0.0146016,-0.0005,,-1.10e-04,-59.375
-1.08e-04,0.0255406,0.0146219,-0.000478125,,-1.08e-04,-10.1484
-1.06e-04,0.0255531,0.0146859,-0.000484375,,-1.06e-04,25.7812
-1.04e-04,0.0255891,0.0146219,-0.0004875,,-1.04e-04,-50
-1.02e-04,0.025625,0.0146359,-0.000478125,,-1.02e-04,-10.9297
-1.00e-04,0.0256453,0.0147375,-0.000482813,,-1.00e-04,40.625
-9.80e-05,0.0256672,0.0146891,-0.000504688,,-9.80e-05,-35.1562
-9.60e-05,0.0256859,0.0147437,-0.0005125,,-9.60e-05,17.9609
-9.40e-05,0.0257234,0.014825,-0.000495312,,-9.40e-05,21.875
-9.20e-05,0.0257516,0.0147469,-0.000479688,,-9.20e-05,-53.125
-9.00e-05,0.0257687,0.0147797,-0.000482813,,-9.00e-05,7.8125
-8.80e-05,0.0257797,0.0148609,-0.0004875,,-8.80e-05,35.1562
-8.60e-05,0.0258172,0.0149469,-0.000495312,,-8.60e-05,24.2188
-8.40e-05,0.02585,0.0151281,-0.000495312,,-8.40e-05,74.2109
-8.20e-05,0.0258688,0.0152266,-0.000482813,,-8.20e-05,39.8438
-8.00e-05,0.0258859,0.0152781,-0.000470313,,-8.00e-05,17.1797
-7.80e-05,0.0259188,0.0152922,-0.000471875,,-7.80e-05,-9.36719
-7.60e-05,0.0259344,0.0151453,-0.0004875,,-7.60e-05,-81.2422
-7.40e-05,0.02595,0.0153359,-0.000490625,,-7.40e-05,87.4922
-7.20e-05,0.0259703,0.0153938,-0.000503125,,-7.20e-05,18.7422
-7.00e-05,0.0259953,0.0154484,-0.000498438,,-7.00e-05,14.8438
-6.80e-05,0.0260313,0.0154094,-0.0004875,,-6.80e-05,-37.4922
-6.60e-05,0.0260562,0.0155141,-0.000482813,,-6.60e-05,39.8359
-6.40e-05,0.0260578,0.0153688,-0.000482813,,-6.40e-05,-73.4375
-6.20e-05,0.0260938,0.0154297,-0.000510937,,-6.20e-05,12.5
-6.00e-05,0.0261187,0.0154203,-0.000503125,,-6.00e-05,-17.1875
-5.80e-05,0.02615,0.0154453,-0.000510937,,-5.80e-05,-3.125
-5.60e-05,0.0261781,0.0154281,-0.000520313,,-5.60e-05,-22.6484
-5.40e-05,0.0261875,0.0155641,-0.000525,,-5.40e-05,63.2734
-5.20e-05,0.0262063,0.0156578,-0.0005,,-5.20e-05,37.4922
-5.00e-05,0.0262156,0.0157375,-0.000492188,,-5.00e-05,35.1562
-4.80e-05,0.0262547,0.0157375,-0.000492188,,-4.80e-05,-19.5312
-4.60e-05,0.0262547,0.0156719,-0.000504688,,-4.60e-05,-32.8125
-4.40e-05,0.0263,0.0156922,-0.000507813,,-4.40e-05,-12.4922
-4.20e-05,0.0263203,0.0159078,-0.000510937,,-4.20e-05,97.6484
-4.00e-05,0.0263453,0.0158187,-0.000498438,,-4.00e-05,-57.0234
-3.80e-05,0.0263781,0.0160141,-0.000484375,,-3.80e-05,81.25
-3.60e-05,0.0263734,0.0160875,-0.000478125,,-3.60e-05,39.0547
-3.40e-05,0.0263906,0.0162578,-0.000492188,,-3.40e-05,76.5547
-3.20e-05,0.0264422,0.0162047,-0.0004875,,-3.20e-05,-52.3359
-3.00e-05,0.0264344,0.0162,-0.000510937,,-3.00e-05,1.55469
-2.80e-05,0.0264641,0.0160703,-0.000495312,,-2.80e-05,-79.6797
-2.60e-05,0.0264844,0.0160922,-0.000495312,,-2.60e-05,0.773438
-2.40e-05,0.0265156,0.0162219,-0.000484375,,-2.40e-05,49.2109
-2.20e-05,0.0265188,0.0163031,-0.000492188,,-2.20e-05,39.0625
-2.00e-05,0.0265562,0.0164328,-0.000503125,,-2.00e-05,46.0859
-1.80e-05,0.0265719,0.0164328,-0.000520313,,-1.80e-05,-7.80469
-1.60e-05,0.0265969,0.0163391,-0.000528125,,-1.60e-05,-59.3672
-1.40e-05,0.0266172,0.0162984,-0.000498438,,-1.40e-05,-30.4688
-1.20e-05,0.0266344,0.0163828,-0.000510937,,-1.20e-05,33.5859
-1.00e-05,0.0266453,0.0163234,-0.000484375,,-1.00e-05,-35.1562
-8.00e-06,0.0266703,0.0164641,-0.0005,,-8.00e-06,57.8125
-6.00e-06,0.026675,0.016525,-0.000495312,,-6.00e-06,28.125
-4.00e-06,0.0267141,0.0165703,-0.000495312,,-4.00e-06,3.11719
-2.00e-06,0.0267594,0.0166719,-0.000503125,,-2.00e-06,28.125
0.00e+00,0.0263734,0.0165984,-0.000504688,,0.00e+00,156.25
2.00e-06,0.0248453,0.0165453,-0.0005,,2.00e-06,inf
4.00e-06,0.0243781,0.0165094,-0.0005,,4.00e-06,215.617
6.00e-06,0.0239516,0.0165141,-0.000507813,,6.00e-06,215.625
8.00e-06,0.0235625,0.0164281,-0.0005,,8.00e-06,151.555
1.00e-05,0.0232281,0.0165656,-0.000503125,,1.00e-05,235.938
1.20e-05,0.0228672,0.0166234,-0.0004875,,1.20e-05,209.367
1.40e-05,0.0225031,0.0164812,-0.000479688,,1.40e-05,110.93
1.60e-05,0.0221453,0.0165047,-0.0004875,,1.60e-05,190.625
1.80e-05,0.0218188,0.0163891,-0.000507813,,1.80e-05,105.461
2.00e-05,0.0214813,0.0163063,-0.000479688,,2.00e-05,127.344
2.20e-05,0.0211484,0.0161859,-0.000504688,,2.20e-05,106.25
2.40e-05,0.0208375,0.0162453,-0.0005125,,2.40e-05,185.148
2.60e-05,0.0205266,0.0164,-0.000495312,,2.60e-05,232.812
2.80e-05,0.0202188,0.0163719,-0.000495312,,2.80e-05,139.844
3.00e-05,0.0199063,0.01645,-0.000475,,3.00e-05,195.305
3.20e-05,0.0196328,0.01645,-0.000495312,,3.20e-05,136.711
3.40e-05,0.0193578,0.0164,-0.000498438,,3.40e-05,112.5
3.60e-05,0.0191063,0.0163719,-0.000498438,,3.60e-05,111.711
3.80e-05,0.0189031,0.0162984,-0.000495312,,3.80e-05,64.8438
4.00e-05,0.0188578,0.0163828,-0.0005125,,4.00e-05,64.8359
4.20e-05,0.0187328,0.0164812,-0.000495312,,4.20e-05,111.711
4.40e-05,0.0185937,0.0165391,-0.0005125,,4.40e-05,98.4375
4.60e-05,0.0184188,0.0164156,-0.000520313,,4.60e-05,25.7734
4.80e-05,0.0182406,0.016275,-0.0005,,4.80e-05,18.7422
5.00e-05,0.0180906,0.0161359,-0.000515625,,5.00e-05,5.46875
5.20e-05,0.0178953,0.0160922,-0.000539063,,5.20e-05,75.7812
5.40e-05,0.0177203,0.0161516,-0.000525,,5.40e-05,117.188
5.60e-05,0.0175672,0.0161438,-0.000490625,,5.60e-05,72.6484
5.80e-05,0.0173922,0.0161203,-0.000507813,,5.80e-05,75.7812
6.00e-05,0.0172359,0.0162906,-0.000515625,,6.00e-05,163.273
6.20e-05,0.0170859,0.0162125,-0.00053125,,6.20e-05,35.9297
6.40e-05,0.016925,0.0161719,-0.000528125,,6.40e-05,60.1484
6.60e-05,0.0167453,0.0160719,-0.000520313,,6.60e-05,39.8438
6.80e-05,0.0166062,0.0159984,-0.000510937,,6.80e-05,32.8125
7.00e-05,0.0164375,0.0159563,-0.000498438,,7.00e-05,63.2734
7.20e-05,0.0163266,0.0160875,-0.000503125,,7.20e-05,121.086
7.40e-05,0.0161687,0.0160922,-0.000503125,,7.40e-05,81.2422
7.60e-05,0.0160313,0.0161438,-0.000515625,,7.60e-05,94.5312
7.80e-05,0.0158812,0.0161453,-0.000515625,,7.80e-05,75.7812
8.00e-05,0.0157391,0.0161188,-0.00051875,,8.00e-05,57.8047
8.20e-05,0.0155844,0.0160438,-0.000507813,,8.20e-05,39.8438
8.40e-05,0.0154219,0.0159734,-0.000503125,,8.40e-05,46.0859
8.60e-05,0.0152984,0.0158563,-0.00051875,,8.60e-05,3.125
8.80e-05,0.0151578,0.0157531,-0.000520313,,8.80e-05,18.7422
9.00e-05,0.0150469,0.0158406,-0.0005,,9.00e-05,99.2188
9.20e-05,0.0149406,0.0157422,-0.000498438,,9.20e-05,3.89844
9.40e-05,0.0147922,0.0157453,-0.000498438,,9.40e-05,75.7812
9.60e-05,0.0146812,0.0155922,-0.000510937,,9.60e-05,-21.0938
9.80e-05,0.0145594,0.0155344,-0.0005,,9.80e-05,32.0234
1.00e-04,0.0144094,0.0154734,-0.0005125,,1.00e-04,44.5312
1.02e-04,0.0143047,0.0153641,-0.00051875,,1.02e-04,-2.34375
1.04e-04,0.0142063,0.0153125,-0.000515625,,1.04e-04,23.4375
1.06e-04,0.0140766,0.0154047,-0.000515625,,1.06e-04,110.938
1.08e-04,0.0139656,0.0154531,-0.00051875,,1.08e-04,79.6875
1.10e-04,0.0138703,0.0155516,-0.000498438,,1.10e-04,96.8672
1.12e-04,0.0137469,0.0153813,-0.000507813,,1.12e-04,-23.4375
1.14e-04,0.0136328,0.0153672,-0.000510937,,1.14e-04,50
1.16e-04,0.0135312,0.0151969,-0.000515625,,1.16e-04,-34.375
1.18e-04,0.0134172,0.0152375,-0.0005125,,1.18e-04,77.3438
1.20e-04,0.0133,0.0152094,-0.000520313,,1.20e-04,44.5312
1.22e-04,0.0132188,0.015275,-0.00051875,,1.22e-04,73.4297
1.24e-04,0.0131172,0.0152859,-0.000507813,,1.24e-04,56.25
1.26e-04,0.0130156,0.0150875,-0.000482813,,1.26e-04,-48.4297
1.28e-04,0.0129313,0.0150078,-0.0005125,,1.28e-04,2.33594
1.30e-04,0.0128406,0.0148594,-0.000528125,,1.30e-04,-28.8984
1.32e-04,0.0127406,0.0148859,-0.000515625,,1.32e-04,63.2734
1.34e-04,0.012675,0.0149453,-0.000503125,,1.34e-04,62.5
1.36e-04,0.0125891,0.0148203,-0.000528125,,1.36e-04,-19.5312
1.38e-04,0.0125094,0.0147188,-0.00054375,,1.38e-04,-10.9375
1.40e-04,0.0124391,0.0147313,-0.000510937,,1.40e-04,41.4062
1.42e-04,0.0123328,0.0147516,-0.000540625,,1.42e-04,63.2734
1.44e-04,0.0122609,0.0145406,-0.000504688,,1.44e-04,-69.5234
1.46e-04,0.0121703,0.0145438,-0.000540625,,1.46e-04,46.8672
1.48e-04,0.0120906,0.01445,-0.000498438,,1.48e-04,-7.02344
1.50e-04,0.0120281,0.0143844,-0.0005125,,1.50e-04,-1.5625
1.52e-04,0.0119391,0.014575,-0.000482813,,1.52e-04,139.844
1.54e-04,0.0118734,0.0145109,-0.000523438,,1.54e-04,0.773438
1.56e-04,0.0117781,0.0145797,-0.000510937,,1.56e-04,82.0234
1.58e-04,0.0117031,0.0145719,-0.000528125,,1.58e-04,33.5859
1.60e-04,0.0116344,0.0143609,-0.000525,,1.60e-04,-71.0859
1.62e-04,0.0115297,0.0143375,-0.000504688,,1.62e-04,40.6172
1.64e-04,0.0114563,0.0143078,-0.000495312,,1.64e-04,21.875
1.66e-04,0.0113922,0.0142297,-0.000503125,,1.66e-04,-7.02344
1.68e-04,0.0113188,0.0142188,-0.000507813,,1.68e-04,31.2422
1.70e-04,0.0112375,0.0141953,-0.000507813,,1.70e-04,28.9062
1.72e-04,0.0111625,0.0141906,-0.0005125,,1.72e-04,35.1562
1.74e-04,0.0110906,0.0141375,-0.000510937,,1.74e-04,9.36719
1.76e-04,0.0110125,0.0140719,-0.000510937,,1.76e-04,6.25
1.78e-04,0.0109438,0.0140203,-0.000520313,,1.78e-04,8.59375
1.80e-04,0.0108641,0.0139297,-0.000520313,,1.80e-04,-5.46875
1.82e-04,0.0107984,0.0138531,-0.000535938,,1.82e-04,-5.46875
1.84e-04,0.0107484,0.0138375,-0.000525,,1.84e-04,17.1875
1.86e-04,0.010675,0.0138453,-0.000498438,,1.86e-04,40.6172
1.88e-04,0.0106063,0.0138453,-0.0005,,1.88e-04,34.375
1.90e-04,0.0105344,0.0139172,-0.000498438,,1.90e-04,71.8672
1.92e-04,0.0104734,0.0140109,-0.000504688,,1.92e-04,77.3438
1.94e-04,0.0103906,0.0138453,-0.000507813,,1.94e-04,-41.4062
1.96e-04,0.0103234,0.0137766,-0.0005,,1.96e-04,-0.773438
1.98e-04,0.0102813,0.0137828,-0.000532812,,1.98e-04,24.2188
2.00e-04,0.0102016,0.0137219,-0.000528125,,2.00e-04,9.36719
2.02e-04,0.0101266,0.0136984,-0.000523438,,2.02e-04,25.7734
2.04e-04,0.01005,0.0136813,-0.000503125,,2.04e-04,29.6797
2.06e-04,0.00998906,0.0136938,-0.000490625,,2.06e-04,36.7188
2.08e-04,0.00994531,0.0135531,-0.000503125,,2.08e-04,-48.4375
2.10e-04,0.00986406,0.0133281,-0.00051875,,2.10e-04,-71.875
2.12e-04,0.00980313,0.0134313,-0.000532812,,2.12e-04,82.0312
2.14e-04,0.00974688,0.0131703,-0.000532812,,2.14e-04,-102.344
2.16e-04,0.00970625,0.0131422,-0.000540625,,2.16e-04,6.24219
2.18e-04,0.00965313,0.0129719,-0.000535938,,2.18e-04,-58.5859
2.20e-04,0.00958438,0.0129969,-0.000525,,2.20e-04,46.875
2.22e-04,0.00954687,0.0130156,-0.00054375,,2.22e-04,28.1172
2.24e-04,0.00947031,0.0128906,-0.000553125,,2.24e-04,-24.2109
2.26e-04,0.00940938,0.0127672,-0.000539063,,2.26e-04,-31.25
2.28e-04,0.00935937,0.0127531,-0.00053125,,2.28e-04,17.9609
2.30e-04,0.00929375,0.0126187,-0.0005125,,2.30e-04,-34.375
2.32e-04,0.00925,0.0127891,-0.000507813,,2.32e-04,107.031
2.34e-04,0.00919219,0.0129234,-0.000545313,,2.34e-04,96.0859
2.36e-04,0.00915781,0.0128609,-0.00054375,,2.36e-04,-14.0547
2.38e-04,0.00910781,0.0128078,-0.00055625,,2.38e-04,-1.5625
2.40e-04,0.00904688,0.0126297,-0.000539063,,2.40e-04,-58.5859
2.42e-04,0.00898906,0.0126656,-0.00054375,,2.42e-04,46.8672
2.44e-04,0.00892031,0.0123953,-0.00054375,,2.44e-04,-100.781
2.46e-04,0.00886875,0.0122031,-0.000551563,,2.46e-04,-70.3047
2.48e-04,0.00884063,0.0121844,-0.00051875,,2.48e-04,4.67969
2.50e-04,0.00877031,0.0121984,-0.000525,,2.50e-04,42.1797
2.52e-04,0.00875156,0.0121781,-0.000535938,,2.52e-04,-0.78125
2.54e-04,0.00869375,0.0121625,-0.000540625,,2.54e-04,21.0938
2.56e-04,0.00864531,0.0121391,-0.000564063,,2.56e-04,12.4922
2.58e-04,0.00859688,0.0120047,-0.000515625,,2.58e-04,-42.9688
2.60e-04,0.00855156,0.0120375,-0.000535938,,2.60e-04,39.0625
2.62e-04,0.00852813,0.0119344,-0.000559375,,2.62e-04,-39.8438
2.64e-04,0.0084875,0.0118125,-0.000553125,,2.64e-04,-40.6172
2.66e-04,0.008425,0.0117766,-0.000551563,,2.66e-04,13.2734
2.68e-04,0.00839687,0.0119156,-0.000520313,,2.68e-04,83.5938
2.70e-04,0.00836875,0.0118375,-0.000498438,,2.70e-04,-25
2.72e-04,0.00830469,0.0117453,-0.000515625,,2.72e-04,-14.0547
2.74e-04,0.00824375,0.0118016,-0.00051875,,2.74e-04,58.5938
2.76e-04,0.00821875,0.0118125,-0.000520313,,2.76e-04,17.9609
2.78e-04,0.0081625,0.0117734,-0.000545313,,2.78e-04,8.58594
2.80e-04,0.00814063,0.0117656,-0.000545313,,2.80e-04,7.02344
2.82e-04,0.00808125,0.0117813,-0.000528125,,2.82e-04,37.5
2.84e-04,0.00801875,0.0117156,-0.000507813,,2.84e-04,-1.5625
2.86e-04,0.00797813,0.0116969,-0.000507813,,2.86e-04,10.9297
2.88e-04,0.00793906,0.0115328,-0.0005125,,2.88e-04,-62.4922
2.90e-04,0.00788125,0.0114125,-0.0005125,,2.90e-04,-31.25
2.92e-04,0.00786094,0.011325,-0.00053125,,2.92e-04,-33.5938
2.94e-04,0.00782344,0.0113172,-0.00054375,,2.94e-04,14.8438
2.96e-04,0.00778438,0.0111719,-0.00053125,,2.96e-04,-53.125
2.98e-04,0.00775156,0.0112359,-0.000535938,,2.98e-04,48.4375
3.00e-04,0.00769531,0.0111969,-0.000503125,,3.00e-04,8.59375
3.02e-04,0.00768594,0.0111516,-0.000520313,,3.02e-04,-17.9609
3.04e-04,0.0076375,0.0111422,-0.000523438,,3.04e-04,19.5234
3.06e-04,0.00760156,0.0109922,-0.00053125,,3.06e-04,-57.0234
3.08e-04,0.00755156,0.0111594,-0.00051875,,3.08e-04,108.586
3.10e-04,0.00752656,0.0109453,-0.0005,,3.10e-04,-94.5312
3.12e-04,0.00749063,0.0109484,-0.000510937,,3.12e-04,19.5312
3.14e-04,0.00744531,0.011,-0.000498438,,3.14e-04,48.4297
3.16e-04,0.007425,0.0109312,-0.000525,,3.16e-04,-24.2188
3.18e-04,0.00736406,0.0109594,-0.00051875,,3.18e-04,44.5234
3.20e-04,0.007325,0.0107828,-0.000532812,,3.20e-04,-68.7422
3.22e-04,0.00727656,0.0106078,-0.000515625,,3.22e-04,-63.2734
3.24e-04,0.00724844,0.0105062,-0.0005,,3.24e-04,-36.7188
3.26e-04,0.00719844,0.0104328,-0.000515625,,3.26e-04,-11.7188
3.28e-04,0.00717344,0.0103297,-0.000498438,,3.28e-04,-39.0625
3.30e-04,0.00714531,0.0103141,-0.000515625,,3.30e-04,6.25
3.32e-04,0.00711719,0.0103094,-0.0005125,,3.32e-04,11.7188
3.34e-04,0.00707344,0.0102406,-0.0005125,,3.34e-04,-12.4922
3.36e-04,0.00705938,0.0102656,-0.0005125,,3.36e-04,19.5312
3.38e-04,0.007,0.0102219,-0.000510937,,3.38e-04,7.80469
3.40e-04,0.00699063,0.0100828,-0.000515625,,3.40e-04,-64.8359
3.42e-04,0.00695469,0.00999844,-0.000535938,,3.42e-04,-24.2109
3.44e-04,0.0069375,0.0100656,-0.000523438,,3.44e-04,42.1797
3.46e-04,0.00689844,0.0101281,-0.000520313,,3.46e-04,50.7812
3.48e-04,0.00688125,0.0101281,-0.000492188,,3.48e-04,8.58594
3.50e-04,0.00684844,0.0101,-0.000498438,,3.50e-04,2.33594
3.52e-04,0.0068125,0.010075,-0.000495312,,3.52e-04,5.46875
3.54e-04,0.00677188,0.00997344,-0.0004875,,3.54e-04,-30.4688
3.56e-04,0.00674063,0.00997031,-0.000492188,,3.56e-04,14.0625
