Model,DPO4054
Firmware Version,2.68

Waveform Type,ANALOG,
8.392e-04,-0.00878125,0.003375
8.396e-04,-0.0095625,0.00340313
8.400e-04,-0.00890625,0.0032875
8.404e-04,-0.00878125,0.00337813
8.408e-04,-0.0093125,0.00332813
8.412e-04,-0.00909375,0.00342344
8.416e-04,-0.00875,0.00330938
8.420e-04,-0.00753125,0.00325
8.424e-04,-0.00953125,0.00331406
8.428e-04,-0.00853125,0.0033125
8.432e-04,-0.0086875,0.00324844
8.436e-04,-0.00853125,0.00334375
8.440e-04,-0.0083125,0.00330781
8.444e-04,-0.00928125,0.00331562
8.448e-04,-0.00971875,0.00329219
8.452e-04,-0.00928125,0.00325469
8.456e-04,-0.007625,0.00330938
8.460e-04,-0.00796875,0.0032125
8.464e-04,-0.0076875,0.00337031
8.468e-04,-0.008875,0.00322813
8.472e-04,-0.00934375,0.00317969
8.476e-04,-0.00784375,0.00322969
8.480e-04,-0.00975,0.00311406
8.484e-04,-0.00871875,0.00321094
8.488e-04,-0.0088125,0.00304688
8.492e-04,-0.0085625,0.00317344
8.496e-04,-0.008375,0.00316563
8.500e-04,-0.0083125,0.00317344
8.504e-04,-0.00871875,0.00312344
8.508e-04,-0.00834375,0.00315938
8.512e-04,-0.00834375,0.00312344
8.516e-04,-0.01,0.00314375
8.520e-04,-0.008375,0.0031875
8.524e-04,-0.009375,0.00320937
8.528e-04,-0.009125,0.003075
8.532e-04,-0.00809375,0.00329844
8.536e-04,-0.0091875,0.00312813
8.540e-04,-0.008375,0.00308281
8.544e-04,-0.009375,0.00310938
8.548e-04,-0.0078125,0.00307187
8.552e-04,-0.00953125,0.00289531
8.556e-04,-0.00815625,0.00311094
8.560e-04,-0.0084375,0.002975
8.564e-04,-0.00853125,0.00304063
8.568e-04,-0.00778125,0.0030125
8.572e-04,-0.009,0.00289531
8.576e-04,-0.01,0.00299687
8.580e-04,-0.00903125,0.00295156
8.584e-04,-0.0079375,0.0030625
8.588e-04,-0.008375,0.0029
8.592e-04,-0.00834375,0.0030125
8.596e-04,-0.009375,0.00308281
8.600e-04,-0.00903125,0.002825
8.604e-04,-0.0075625,0.00305156
8.608e-04,-0.00975,0.00293125
8.612e-04,-0.00971875,0.00287188
8.616e-04,-0.0083125,0.00292969
8.620e-04,-0.00903125,0.0029625
8.624e-04,-0.0088125,0.00291719
8.628e-04,-0.008375,0.00294688
8.632e-04,-0.008625,0.00296562
8.636e-04,-0.0085,0.00299531
8.640e-04,-0.00840625,0.00287813
8.644e-04,-0.0095625,0.00286719
8.648e-04,-0.00846875,0.0028625
8.652e-04,-0.0089375,0.00280313
8.656e-04,-0.00871875,0.00280781
8.660e-04,-0.0085,0.00284063
8.664e-04,-0.00896875,0.00285
8.668e-04,-0.00840625,0.00270625
8.672e-04,-0.00890625,0.00281562
8.676e-04,-0.008375,0.00294063
8.680e-04,-0.009375,0.00272656
8.684e-04,-0.00865625,0.00271563
8.688e-04,-0.00846875,0.00285625
8.692e-04,-0.00896875,0.0027375
8.696e-04,-0.0081875,0.00292031
8.700e-04,-0.0096875,0.002825
8.704e-04,-0.009625,0.00265
8.708e-04,-0.0088125,0.00286719
8.712e-04,-0.007625,0.00287813
8.716e-04,-0.0085625,0.0028125
8.720e-04,-0.008875,0.0026875
8.724e-04,-0.00903125,0.0027875
8.728e-04,-0.00896875,0.00267344
8.732e-04,-0.0088125,0.00266719
8.736e-04,-0.00915625,0.00274375
8.740e-04,-0.0090625,0.00271563
8.744e-04,-0.00878125,0.00282813
8.748e-04,-0.00984375,0.00264531
8.752e-04,-0.00865625,0.00260938
8.756e-04,-0.00834375,0.00269375
8.760e-04,-0.00925,0.002625
8.764e-04,-0.00896875,0.0025375
8.768e-04,-0.00853125,0.00260312
8.772e-04,-0.00896875,0.00270625
8.776e-04,-0.00878125,0.00268906
8.780e-04,-0.00940625,0.002725
8.784e-04,-0.00859375,0.00260156
8.788e-04,-0.00821875,0.00268438
8.792e-04,-0.00903125,0.00272344
8.796e-04,-0.00840625,0.00276094
8.800e-04,-0.00878125,0.002625
8.804e-04,-0.008,0.00264375
8.808e-04,-0.009125,0.00253438
8.812e-04,-0.0080625,0.00270937
8.816e-04,-0.00865625,0.00261875
8.820e-04,-0.00853125,0.00250781
8.824e-04,-0.00846875,0.002575
8.828e-04,-0.0086875,0.00252812
8.832e-04,-0.0102188,0.00241719
8.836e-04,-0.00875,0.00255469
8.840e-04,-0.0070625,0.00259688
8.844e-04,-0.00825,0.00257344
8.848e-04,-0.00840625,0.002525
8.852e-04,-0.00925,0.002425
8.856e-04,-0.0091875,0.00247813
8.860e-04,-0.0075625,0.00257031
8.864e-04,-0.0095625,0.00254531
8.868e-04,-0.009875,0.00258281
8.872e-04,-0.00853125,0.00241719
8.876e-04,-0.00878125,0.0025375
8.880e-04,-0.0085625,0.00250156
8.884e-04,-0.00834375,0.00245
8.888e-04,-0.008625,0.00244844
8.892e-04,-0.00878125,0.00245
8.896e-04,-0.00778125,0.00253281
8.900e-04,-0.00953125,0.00238906
8.904e-04,-0.0084375,0.00240313
8.908e-04,-0.00996875,0.00243437
8.912e-04,-0.0086875,0.00239844
8.916e-04,-0.00825,0.00245469
8.920e-04,-0.0088125,0.00235469
8.924e-04,-0.0093125,0.00245469
8.928e-04,-0.009,0.00239844
8.932e-04,-0.0076875,0.00245156
8.936e-04,-0.00925,0.00246719
8.940e-04,-0.00871875,0.00251406
8.944e-04,-0.00865625,0.00229844
8.948e-04,-0.00834375,0.00235937
8.952e-04,-0.00790625,0.00228906
8.956e-04,-0.00884375,0.0023625
8.960e-04,-0.00978125,0.00230469
8.964e-04,-0.0091875,0.00228594
8.968e-04,-0.00759375,0.00235625
8.972e-04,-0.00846875,0.00235
8.976e-04,-0.008125,0.00238438
8.980e-04,-0.00946875,0.00218281
8.984e-04,-0.0088125,0.00227656
8.988e-04,-0.007875,0.00220625
8.992e-04,-0.00946875,0.00227031
8.996e-04,-0.00971875,0.00218438
9.000e-04,-0.00825,0.00231875
9.004e-04,-0.0088125,0.00220313
9.008e-04,-0.00921875,0.00226875
9.012e-04,-0.0083125,0.00245469
9.016e-04,-0.0090625,0.0021375
9.020e-04,-0.0085,0.00225312
9.024e-04,-0.0085,0.00231406
9.028e-04,-0.00928125,0.00223438
9.032e-04,-0.00890625,0.00222969
9.036e-04,-0.00975,0.00227188
9.040e-04,-0.0080625,0.00230469
9.044e-04,-0.00853125,0.00219531
9.048e-04,-0.00915625,0.00221875
9.052e-04,-0.008625,0.00206406
9.056e-04,-0.00940625,0.00223594
9.060e-04,-0.0085625,0.00214063
9.064e-04,-0.00890625,0.0021625
9.068e-04,-0.008,0.00223906
9.072e-04,-0.00878125,0.00211094
9.076e-04,-0.008,0.00214531
9.080e-04,-0.00778125,0.00214531
9.084e-04,-0.0088125,0.00215
9.088e-04,-0.0096875,0.00208594
9.092e-04,-0.009375,0.0021625
9.096e-04,-0.008,0.00217344
9.100e-04,-0.0083125,0.00216094
9.104e-04,-0.00815625,0.00213125
9.108e-04,-0.00934375,0.00202031
9.112e-04,-0.00875,0.00203125
9.116e-04,-0.00853125,0.00212344
9.120e-04,-0.0096875,0.0021
9.124e-04,-0.00953125,0.00214063
9.128e-04,-0.008,0.00203281
9.132e-04,-0.00846875,0.00202344
9.136e-04,-0.00896875,0.00201875
9.140e-04,-0.00871875,0.0020875
9.144e-04,-0.00846875,0.00202344
9.148e-04,-0.0084375,0.0021
9.152e-04,-0.0085,0.00213594
9.156e-04,-0.009625,0.00202188
9.160e-04,-0.00875,0.00197969
9.164e-04,-0.0099375,0.00202969
9.168e-04,-0.00921875,0.00198906
9.172e-04,-0.00809375,0.00201406
9.176e-04,-0.0084375,0.00205469
9.180e-04,-0.00903125,0.00204219
9.184e-04,-0.00915625,0.00198906
9.188e-04,-0.00796875,0.00192656
9.192e-04,-0.00946875,0.00208438
9.196e-04,-0.0085,0.00203281
9.200e-04,-0.0084375,0.00198594
9.204e-04,-0.0093125,0.00210625
9.208e-04,-0.00828125,0.00206094
9.212e-04,-0.00865625,0.00194844
9.216e-04,-0.00953125,0.00185625
9.220e-04,-0.0090625,0.00204844
9.224e-04,-0.007375,0.00196875
9.228e-04,-0.00815625,0.00188281
9.232e-04,-0.00765625,0.00199844
9.236e-04,-0.00925,0.00195625
9.240e-04,-0.00896875,0.00200938
9.244e-04,-0.0080625,0.00206563
9.248e-04,-0.0099375,0.00185
9.252e-04,-0.009375,0.00195469
9.256e-04,-0.00825,0.00194531
9.260e-04,-0.0091875,0.0019
9.264e-04,-0.00853125,0.00198594
9.268e-04,-0.00875,0.00196406
9.272e-04,-0.00828125,0.00195625
9.276e-04,-0.00803125,0.00184844
9.280e-04,-0.00765625,0.00177344
9.284e-04,-0.0095625,0.00195156
9.288e-04,-0.0086875,0.00183594
9.292e-04,-0.00965625,0.001825
9.296e-04,-0.0085,0.0017125
9.300e-04,-0.00815625,0.00183594
9.304e-04,-0.00946875,0.00187344
9.308e-04,-0.0081875,0.00191875
9.312e-04,-0.00834375,0.00170781
9.316e-04,-0.00765625,0.00199687
9.320e-04,-0.0089375,0.00178125
9.324e-04,-0.00846875,0.00192813
9.328e-04,-0.00859375,0.00186406
9.332e-04,-0.008125,0.0018625
9.336e-04,-0.0089375,0.00185156
9.340e-04,-0.009375,0.00177344
9.344e-04,-0.00934375,0.00176875
9.348e-04,-0.009375,0.0018125
9.352e-04,-0.0078125,0.00192344
9.356e-04,-0.00859375,0.00179531
9.360e-04,-0.008375,0.0017875
9.364e-04,-0.009375,0.00180156
9.368e-04,-0.00846875,0.00174844
9.372e-04,-0.0078125,0.00180781
9.376e-04,-0.00896875,0.00188125
9.380e-04,-0.00946875,0.00171094
9.384e-04,-0.008625,0.00185
9.388e-04,-0.00890625,0.00177031
9.392e-04,-0.00875,0.00173594
9.396e-04,-0.00853125,0.00194219
9.400e-04,-0.00884375,0.00167031
9.404e-04,-0.0086875,0.00184063
9.408e-04,-0.00809375,0.00178906
9.412e-04,-0.0095625,0.00175
9.416e-04,-0.00865625,0.00173906
9.420e-04,-0.00978125,0.00175469
9.424e-04,-0.00903125,0.00171563
9.428e-04,-0.00728125,0.00187031
9.432e-04,-0.008625,0.00174531
9.436e-04,-0.0088125,0.00183125
9.440e-04,-0.00971875,0.00169063
9.444e-04,-0.00796875,0.0016875
9.448e-04,-0.00959375,0.00166875
9.452e-04,-0.00865625,0.001575
9.456e-04,-0.00928125,0.00173281
9.460e-04,-0.0091875,0.00169219
9.464e-04,-0.00809375,0.00172813
9.468e-04,-0.00971875,0.00160313
9.472e-04,-0.0094375,0.00159687
9.476e-04,-0.00909375,0.00165313
9.480e-04,-0.00784375,0.00170156
9.484e-04,-0.00778125,0.00169063
9.488e-04,-0.00803125,0.00170625
9.492e-04,-0.00834375,0.00160938
9.496e-04,-0.00903125,0.00159219
9.500e-04,-0.00890625,0.00166406
9.504e-04,-0.00978125,0.00170781
9.508e-04,-0.00975,0.00165313
9.512e-04,-0.00809375,0.00154688
9.516e-04,-0.008625,0.00167344
9.520e-04,-0.0085625,0.0016125
9.524e-04,-0.00871875,0.00166406
9.528e-04,-0.008625,0.00170156
9.532e-04,-0.009125,0.00163125
9.536e-04,-0.00871875,0.00169375
9.540e-04,-0.009875,0.00154844
9.544e-04,-0.00871875,0.00160625
9.548e-04,-0.009375,0.00149219
9.552e-04,-0.00871875,0.00166563
9.556e-04,-0.00803125,0.00175625
9.560e-04,-0.00928125,0.00154844
9.564e-04,-0.00825,0.00160625
9.568e-04,-0.0093125,0.001575
9.572e-04,-0.00734375,0.00154375
9.576e-04,-0.00928125,0.00165313
9.580e-04,-0.00884375,0.00154063
9.584e-04,-0.00903125,0.0015875
9.588e-04,-0.0095625,0.00147969

